transaction_id,customer_id,transaction_date,category,amount,channel
TXN-158-4,CUST-158,2025-10-04,Beauty,1101.08,Store
TXN-158-5,CUST-158,2026-03-31,Home,2542.66,App
TXN-158-6,CUST-158,2026-03-31,Fashion,2946.56,Store
TXN-158-7,CUST-158,2026-03-31,Beauty,1441.88,Store
TXN-158-8,CUST-158,2026-03-31,Fashion,,Web
TXN-158-9,CUST-158,2026-03-31,Electronics,1255.17,Store
TXN-158-10,CUST-158,2026-03-31,Beauty,884.03,Web
TXN-158-11,CUST-158,2026-03-31,Electronics,982.28,App
TXN-158-12,CUST-158,2026-03-31,Fashion,1686.02,Store
TXN-158-13,CUST-158,2025-12-19,Fashion,3883.41,Web
TXN-158-14,CUST-158,2025-11-10,Sports,791.17,Web
TXN-159-1,CUST-159,2025-09-20,Sports,2235.93,Store
TXN-159-2,CUST-159,2026-03-31,Fashion,1012.87,App
TXN-159-3,CUST-159,2026-03-31,Electronics,923.86,Web
TXN-160-1,CUST-160,2025-05-16,Home,862.67,Store
TXN-161-1,CUST-161,2025-11-07,Home,1207.79,Web
TXN-161-2,CUST-161,2026-01-18,Sports,1135.23,Web
TXN-161-3,CUST-161,2025-10-22,Home,1350.57,App
TXN-161-4,CUST-161,2026-01-01,Home,1174.54,Web
TXN-162-1,CUST-162,2025-07-12,Home,815.18,Web
TXN-162-2,CUST-162,2025-10-21,Fashion,611.87,Web
TXN-162-3,CUST-162,2025-08-29,Electronics,1332.04,App
TXN-162-4,CUST-162,2026-03-08,Electronics,,Store
TXN-162-5,CUST-162,2026-03-23,Electronics,768.35,Store
TXN-162-6,CUST-162,2025-07-01,Fashion,1401.61,Web
TXN-163-1,CUST-163,2025-10-08,Beauty,994.89,Web
TXN-163-2,CUST-163,2026-02-28,Electronics,910.09,Store
TXN-163-3,CUST-163,2026-03-08,Electronics,765.29,Store
TXN-163-4,CUST-163,2025-06-29,Home,974.76,Web
TXN-164-1,CUST-164,2025-06-30,Beauty,1247.86,Store
TXN-164-2,CUST-164,2025-09-09,Electronics,1812.79,Store
TXN-164-3,CUST-164,2025-05-14,Beauty,1084.71,App
TXN-164-4,CUST-164,2025-06-17,Sports,834.14,Web
TXN-164-5,CUST-164,2025-07-01,Sports,601.77,Web
TXN-164-6,CUST-164,2025-05-06,Sports,1542.93,App
TXN-164-7,CUST-164,2025-05-22,Home,929.89,Store
TXN-164-8,CUST-164,2025-05-09,Sports,1057.23,Store
TXN-164-9,CUST-164,2025-07-23,Fashion,1197.98,Store
TXN-164-10,CUST-164,2025-06-12,Beauty,394.07,Store
TXN-164-11,CUST-164,2025-09-21,Electronics,1470.06,App
TXN-164-12,CUST-164,2025-10-16,Electronics,2601.04,Store
TXN-164-13,CUST-164,2025-08-09,Beauty,2259.47,App
TXN-164-14,CUST-164,2025-07-02,Home,718.63,Store
TXN-164-15,CUST-164,2025-09-20,Fashion,1460.51,Web
TXN-165-1,CUST-165,2025-11-24,Beauty,2223.86,Web
TXN-165-2,CUST-165,2025-12-29,Fashion,1122.86,App
TXN-165-3,CUST-165,2025-12-07,Electronics,1083.02,Store
TXN-165-4,CUST-165,2026-03-09,Beauty,,Store
TXN-165-5,CUST-165,2025-08-30,Home,1896.62,Web
TXN-165-6,CUST-165,2026-03-11,Electronics,879.36,Store
TXN-166-1,CUST-166,2026-03-03,Sports,961.34,Web
TXN-166-2,CUST-166,2026-03-31,Beauty,577.55,App
TXN-166-3,CUST-166,2026-03-31,Electronics,891.77,Store
TXN-167-1,CUST-167,2026-03-31,Sports,1284.39,App
TXN-167-2,CUST-167,2025-07-12,Home,823.55,App
TXN-167-3,CUST-167,2025-11-26,Fashion,1708.29,App
TXN-167-4,CUST-167,2025-10-15,Home,1362.74,Store
TXN-167-5,CUST-167,2026-03-21,Electronics,674.76,App
TXN-167-6,CUST-167,2025-08-07,Fashion,2408.79,Web
TXN-167-7,CUST-167,2026-01-13,Sports,1531.03,Web
TXN-167-8,CUST-167,2025-11-18,Fashion,1356.14,App
TXN-168-1,CUST-168,2025-06-12,Electronics,1191.19,App
TXN-168-2,CUST-168,2025-09-28,Electronics,2433.21,App
TXN-168-3,CUST-168,2025-08-11,Electronics,744.62,App
TXN-168-4,CUST-168,2025-11-20,Sports,755.01,App
TXN-168-5,CUST-168,2025-11-09,Beauty,1593.42,App
TXN-168-6,CUST-168,2025-12-09,Beauty,853.73,Store
TXN-168-7,CUST-168,2025-12-17,Electronics,813.35,App
TXN-168-8,CUST-168,2025-09-20,Electronics,898.84,App
TXN-168-9,CUST-168,2025-12-17,Beauty,1169.3,Store
TXN-168-10,CUST-168,2025-01-29,Sports,1327.61,Store
TXN-168-11,CUST-168,2025-01-11,Fashion,929.65,Web
TXN-169-1,CUST-169,2026-02-09,Home,1098.66,Web
TXN-169-2,CUST-169,2025-09-13,Home,839.78,App
TXN-169-3,CUST-169,2026-02-05,Sports,496.66,App
TXN-170-1,CUST-170,2026-03-31,Electronics,1489.24,Store
TXN-170-2,CUST-170,2026-03-31,Beauty,993.95,Store
TXN-170-3,CUST-170,2025-08-03,Beauty,676.39,App
TXN-170-4,CUST-170,2025-08-29,Home,,App
TXN-170-5,CUST-170,2025-12-18,Sports,1229.55,Web
TXN-170-6,CUST-170,2026-01-25,Electronics,1412.49,App
TXN-170-7,CUST-170,2026-03-31,Fashion,578.95,Web
TXN-170-8,CUST-170,2025-09-25,Home,547.63,Web
TXN-170-9,CUST-170,2026-03-25,Sports,1176.12,App
TXN-171-1,CUST-171,2025-08-23,Electronics,1172.77,Store
TXN-171-2,CUST-171,2025-07-03,Electronics,1170.19,Web
TXN-171-3,CUST-171,2025-11-26,Beauty,1123.19,Web
TXN-172-1,CUST-172,2026-03-31,Electronics,765.82,Web
TXN-172-2,CUST-172,2025-10-28,Beauty,672.61,App
TXN-172-3,CUST-172,2025-11-30,Electronics,1207.83,Web
TXN-173-1,CUST-173,2026-02-21,Beauty,981.14,App
TXN-173-2,CUST-173,2025-12-11,Beauty,1267.35,Web
TXN-174-1,CUST-174,2025-10-15,Home,626.3,App
TXN-174-2,CUST-174,2026-03-31,Electronics,1245.62,App
TXN-174-3,CUST-174,2025-07-17,Sports,641.59,App
TXN-174-4,CUST-174,2026-02-09,Beauty,1322.02,App
TXN-174-5,CUST-174,2026-03-31,Sports,795.22,Store
TXN-174-6,CUST-174,2025-10-04,Beauty,990.76,Web
TXN-174-7,CUST-174,2026-02-21,Electronics,,App
TXN-174-8,CUST-174,2025-08-02,Electronics,1954.61,Store
TXN-175-1,CUST-175,2025-10-03,Sports,1361.65,Web
TXN-175-2,CUST-175,2025-08-31,Fashion,1854.52,Store
TXN-176-1,CUST-176,2025-10-02,Electronics,1016.68,Store
TXN-176-2,CUST-176,2025-05-06,Beauty,767.26,Store
TXN-176-3,CUST-176,2025-05-14,Beauty,1673.94,App
TXN-176-4,CUST-176,2025-11-27,Home,1244.85,Web
TXN-176-5,CUST-176,2025-12-18,Home,954.51,App
TXN-176-6,CUST-176,2025-10-06,Electronics,902.85,App
TXN-176-7,CUST-176,2025-11-15,Electronics,1291.58,App
TXN-176-8,CUST-176,2025-01-24,Electronics,1380.42,Store
TXN-176-9,CUST-176,2025-05-28,Beauty,3346.27,Store
TXN-176-10,CUST-176,2025-03-14,Home,976.83,Store
TXN-176-11,CUST-176,2025-10-03,Home,944.7,App
TXN-176-12,CUST-176,2026-01-01,Fashion,1589.96,Store
TXN-177-1,CUST-177,2025-08-09,Beauty,1526.24,Store
TXN-177-2,CUST-177,2026-02-05,Electronics,1108.63,Store
TXN-177-3,CUST-177,2026-01-05,Beauty,413.09,Store
TXN-177-4,CUST-177,2025-09-11,Electronics,1766.25,App
TXN-177-5,CUST-177,2025-11-26,Sports,877.87,App
TXN-177-6,CUST-177,2026-01-23,Fashion,465.29,App
TXN-177-7,CUST-177,2026-03-31,Fashion,1479.91,Web
TXN-177-8,CUST-177,2025-12-07,Beauty,1619.92,App
TXN-178-1,CUST-178,2025-10-02,Home,,Web
TXN-178-2,CUST-178,2025-07-12,Beauty,1025.81,Web
TXN-178-3,CUST-178,2026-03-14,Fashion,1922.7,Store
TXN-178-4,CUST-178,2025-06-29,Sports,1533.97,Store
TXN-179-1,CUST-179,2026-03-31,Sports,1930.92,Web
TXN-179-2,CUST-179,2026-03-31,Home,947.67,Web
TXN-179-3,CUST-179,2025-10-27,Beauty,1335.01,App
TXN-179-4,CUST-179,2026-03-31,Beauty,1302.88,Store
TXN-179-5,CUST-179,2026-01-09,Fashion,1619.24,App
TXN-179-6,CUST-179,2025-09-10,Beauty,882.47,Web
TXN-179-7,CUST-179,2026-03-31,Beauty,2195.83,App
TXN-180-1,CUST-180,2026-03-03,Home,,Store
TXN-180-2,CUST-180,2026-03-31,Beauty,2411.35,App
TXN-180-3,CUST-180,2026-03-31,Beauty,1826.3,Web
TXN-180-4,CUST-180,2026-01-20,Fashion,950.31,Store
TXN-180-5,CUST-180,2025-12-11,Beauty,596.57,App
TXN-180-6,CUST-180,2026-03-31,Electronics,1867.75,App
TXN-180-7,CUST-180,2026-03-31,Beauty,1086.0,App
TXN-180-8,CUST-180,2026-03-31,Home,1162.97,Web
TXN-002-10,CUST-002,2025-09-12,Beauty,688.21,Web
TXN-ORPHAN,CUST-999,2026-02-14,Home,1200,Web
